customer_id,signup_date,plan,marketing_channel,country,churn_date
2368,2022-09-24,Enterprise,LinkedIn,Germany,2024-11-02
2369,2022-09-24,Basic,LinkedIn,Brazil,2023-09-09
2370,2022-09-24,Basic,Google Ads,India,2023-07-22
2371,2022-09-24,Basic,SEO,Brazil,2023-09-09
2372,2022-09-24,Enterprise,Google Ads,Germany,2022-12-10
2373,2022-09-24,Pro,SEO,Australia,2023-03-25
2374,2022-09-24,Basic,Facebook Ads,Japan,2022-10-08
2375,2022-09-24,Basic,Google Ads,Australia,2023-05-13
2376,2022-10-01,Pro,Facebook Ads,UK,
2377,2022-10-01,Basic,Google Ads,UK,
2378,2022-10-01,Basic,Google Ads,Australia,2024-01-06
2379,2022-10-01,Pro,Facebook Ads,USA,2023-07-01
2380,2022-10-01,Basic,Facebook Ads,Brazil,2024-10-12
2381,2022-10-01,Pro,Google Ads,Other,2022-11-19
2382,2022-10-01,Basic,SEO,India,2024-04-20
2383,2022-10-01,Enterprise,Facebook Ads,USA,2022-11-12
2384,2022-10-01,Basic,Google Ads,Other,2024-04-27
2385,2022-10-01,Basic,LinkedIn,Japan,2023-01-21
2386,2022-10-01,Basic,LinkedIn,Japan,2024-11-02
2387,2022-10-01,Basic,SEO,USA,
2388,2022-10-01,Basic,SEO,UK,2022-11-26
2389,2022-10-01,Pro,LinkedIn,France,2023-05-13
2390,2022-10-01,Enterprise,Google Ads,UK,
2391,2022-10-01,Pro,Facebook Ads,UK,2023-05-27
2392,2022-10-01,Enterprise,LinkedIn,Other,2024-09-21
2393,2022-10-01,Basic,SEO,USA,2023-08-19
2394,2022-10-01,Pro,Google Ads,France,2023-03-18
2395,2022-10-01,Basic,Google Ads,Japan,2023-01-28
2396,2022-10-01,Enterprise,LinkedIn,Canada,2022-12-17
2397,2022-10-01,Enterprise,LinkedIn,USA,2024-03-02
2398,2022-10-01,Enterprise,Facebook Ads,Australia,2023-03-25
2399,2022-10-01,Basic,LinkedIn,India,2023-06-17
2400,2022-10-08,Basic,SEO,France,2024-10-05
2401,2022-10-08,Basic,LinkedIn,India,
2402,2022-10-08,Basic,SEO,Australia,2023-04-15
2403,2022-10-08,Pro,Google Ads,UK,2024-07-06
2404,2022-10-08,Pro,Facebook Ads,Brazil,2024-03-16
2405,2022-10-08,Enterprise,SEO,India,2023-08-12
2406,2022-10-08,Pro,SEO,USA,2025-11-15
2407,2022-10-08,Basic,Facebook Ads,UK,2022-12-24
2408,2022-10-08,Pro,LinkedIn,Japan,2022-11-19
2409,2022-10-08,Basic,LinkedIn,Other,2024-09-07
2410,2022-10-08,Basic,Google Ads,UK,2023-05-06
2411,2022-10-08,Pro,Facebook Ads,Australia,2024-08-17
2412,2022-10-08,Basic,Facebook Ads,Other,2024-12-28
2413,2022-10-08,Pro,LinkedIn,Japan,2022-10-29
2414,2022-10-08,Basic,SEO,Brazil,2024-11-23
2415,2022-10-08,Pro,SEO,France,2023-05-06
2416,2022-10-08,Basic,Facebook Ads,Germany,2023-06-24
2417,2022-10-08,Basic,Google Ads,USA,2023-09-30
2418,2022-10-08,Pro,Google Ads,Australia,
2419,2022-10-08,Pro,Google Ads,USA,2022-10-15
2420,2022-10-08,Basic,Facebook Ads,India,2023-05-27
2421,2022-10-08,Enterprise,Facebook Ads,Canada,2023-12-02
2422,2022-10-08,Basic,Facebook Ads,UK,2024-01-13
2423,2022-10-08,Basic,Google Ads,Germany,2023-12-09
2424,2022-10-15,Basic,LinkedIn,France,2023-03-25
2425,2022-10-15,Basic,SEO,India,2024-05-25
2426,2022-10-15,Basic,LinkedIn,Other,2023-02-04
2427,2022-10-15,Enterprise,Facebook Ads,USA,2023-01-07
2428,2022-10-15,Pro,LinkedIn,Japan,2025-12-06
2429,2022-10-15,Pro,Facebook Ads,Germany,2022-10-15
2430,2022-10-15,Pro,Google Ads,Other,
2431,2022-10-15,Pro,LinkedIn,Brazil,2023-11-25
2432,2022-10-15,Pro,Google Ads,Australia,2024-07-13
2433,2022-10-15,Basic,Facebook Ads,Other,2023-02-18
2434,2022-10-15,Enterprise,LinkedIn,USA,2022-10-15
2435,2022-10-15,Pro,Facebook Ads,Germany,2024-02-10
2436,2022-10-15,Basic,Facebook Ads,Japan,2024-07-27
2437,2022-10-15,Basic,LinkedIn,Australia,2024-02-17
2438,2022-10-15,Basic,Google Ads,Japan,2022-12-10
2439,2022-10-15,Basic,SEO,Canada,2024-03-02
2440,2022-10-15,Basic,SEO,India,2024-03-30
2441,2022-10-15,Basic,Facebook Ads,France,2023-11-04
2442,2022-10-22,Basic,SEO,UK,2023-06-17
2443,2022-10-22,Basic,LinkedIn,Germany,2022-11-19
2444,2022-10-22,Enterprise,LinkedIn,Other,2023-04-29
2445,2022-10-22,Pro,LinkedIn,India,2023-04-29
2446,2022-10-22,Pro,Facebook Ads,UK,2022-11-12
2447,2022-10-22,Basic,LinkedIn,Germany,2023-03-25
2448,2022-10-22,Basic,Facebook Ads,Other,2022-12-03
2449,2022-10-22,Basic,SEO,Other,2024-06-08
2450,2022-10-22,Basic,Google Ads,UK,
2451,2022-10-22,Basic,Google Ads,Brazil,2022-11-12
2452,2022-10-22,Basic,Facebook Ads,UK,
2453,2022-10-22,Basic,Facebook Ads,Australia,2023-07-15
2454,2022-10-22,Basic,Google Ads,Other,2023-02-25
2455,2022-10-22,Basic,Google Ads,Brazil,2022-11-19
2456,2022-10-22,Pro,SEO,Australia,2023-07-01
2457,2022-10-22,Basic,SEO,France,2024-05-18
2458,2022-10-22,Basic,LinkedIn,Australia,2024-01-06
2459,2022-10-22,Basic,SEO,Canada,2022-11-05
2460,2022-10-22,Basic,Facebook Ads,UK,2022-11-12
2461,2022-10-22,Pro,SEO,France,2023-04-22
2462,2022-10-22,Pro,Facebook Ads,Canada,2023-02-25
2463,2022-10-22,Basic,Google Ads,Brazil,2023-01-21
2464,2022-10-22,Basic,Google Ads,Canada,2023-02-18
2465,2022-10-22,Basic,LinkedIn,Australia,2024-06-01
2466,2022-10-22,Pro,SEO,Australia,
2467,2022-10-22,Basic,Facebook Ads,France,2023-04-29
2468,2022-10-22,Basic,Facebook Ads,Australia,2025-03-01
2469,2022-10-22,Basic,LinkedIn,Other,2023-03-11
2470,2022-10-29,Basic,Google Ads,Australia,2023-11-04
2471,2022-10-29,Enterprise,LinkedIn,Other,
2472,2022-10-29,Pro,LinkedIn,France,2023-09-30
2473,2022-10-29,Pro,SEO,Other,2023-04-08
2474,2022-10-29,Basic,Google Ads,Germany,2023-11-11
2475,2022-10-29,Pro,Facebook Ads,Australia,2022-12-10
2476,2022-10-29,Pro,LinkedIn,Germany,
2477,2022-10-29,Basic,Google Ads,Canada,2023-07-08
2478,2022-10-29,Basic,LinkedIn,India,2023-06-03
2479,2022-10-29,Enterprise,SEO,India,2023-09-09
2480,2022-10-29,Pro,Google Ads,Brazil,2023-10-14
2481,2022-10-29,Enterprise,SEO,Germany,2022-11-19
2482,2022-10-29,Enterprise,Google Ads,UK,2023-12-16
2483,2022-10-29,Basic,SEO,Australia,2023-02-04
2484,2022-10-29,Pro,Google Ads,Brazil,2024-01-27
2485,2022-10-29,Basic,Google Ads,Australia,2024-07-13
2486,2022-10-29,Basic,Google Ads,Australia,2024-06-08
2487,2022-10-29,Basic,SEO,Japan,2023-08-12
2488,2022-10-29,Pro,Google Ads,India,2023-07-22
2489,2022-10-29,Basic,LinkedIn,India,2022-12-24
2490,2022-10-29,Basic,LinkedIn,Canada,2024-04-20
2491,2022-10-29,Basic,LinkedIn,Other,2023-02-18
2492,2022-10-29,Basic,Google Ads,USA,2023-07-01
2493,2022-10-29,Pro,SEO,USA,2023-02-25
2494,2022-10-29,Basic,SEO,Germany,2022-12-17
2495,2022-10-29,Pro,SEO,Australia,2023-10-21
2496,2022-10-29,Pro,Google Ads,Brazil,2022-11-12
2497,2022-10-29,Basic,LinkedIn,France,2024-03-09
2498,2022-11-05,Basic,LinkedIn,India,2023-07-22
2499,2022-11-05,Basic,SEO,Australia,2022-11-19
2500,2022-11-05,Enterprise,Facebook Ads,France,2023-02-25
2501,2022-11-05,Basic,SEO,Brazil,2024-01-20
2502,2022-11-05,Basic,SEO,Germany,2022-11-26
2503,2022-11-05,Basic,Facebook Ads,Canada,2024-08-31
2504,2022-11-05,Basic,Facebook Ads,USA,2022-11-05
2505,2022-11-05,Basic,Facebook Ads,Japan,2023-02-11
2506,2022-11-05,Basic,SEO,Australia,2024-03-09
2507,2022-11-05,Basic,Facebook Ads,France,2023-03-18
2508,2022-11-05,Basic,Facebook Ads,Japan,2022-12-10
2509,2022-11-05,Basic,SEO,Brazil,2023-04-15
2510,2022-11-05,Basic,Google Ads,Brazil,2023-02-25
2511,2022-11-05,Basic,LinkedIn,USA,2024-09-07
2512,2022-11-05,Basic,Google Ads,Australia,2023-03-18
2513,2022-11-05,Basic,SEO,France,2024-05-18
2514,2022-11-05,Pro,Google Ads,Canada,2025-01-18
2515,2022-11-05,Basic,LinkedIn,Germany,2023-05-27
2516,2022-11-05,Basic,Facebook Ads,Canada,
2517,2022-11-05,Basic,SEO,Other,2023-04-22
2518,2022-11-05,Basic,SEO,Germany,
2519,2022-11-05,Pro,Facebook Ads,Canada,2022-12-03
2520,2022-11-05,Basic,Google Ads,Other,2023-12-30
2521,2022-11-05,Basic,Facebook Ads,Germany,2023-07-08
2522,2022-11-05,Basic,LinkedIn,Australia,2023-04-29
2523,2022-11-05,Pro,SEO,India,2023-11-04
2524,2022-11-05,Pro,LinkedIn,India,2024-01-20
2525,2022-11-05,Basic,SEO,Japan,2022-11-05
2526,2022-11-12,Enterprise,SEO,Germany,2023-12-16
2527,2022-11-12,Basic,LinkedIn,Brazil,2025-12-27
2528,2022-11-12,Basic,LinkedIn,Germany,2024-04-13
2529,2022-11-12,Enterprise,Facebook Ads,Other,
2530,2022-11-12,Pro,SEO,Brazil,2024-01-27
2531,2022-11-12,Pro,Google Ads,UK,2023-03-18
2532,2022-11-12,Basic,LinkedIn,Brazil,2022-12-17
2533,2022-11-12,Basic,Facebook Ads,Germany,2024-05-18
2534,2022-11-12,Basic,Facebook Ads,India,2023-11-18
2535,2022-11-12,Basic,LinkedIn,Germany,2022-11-26
2536,2022-11-12,Basic,Google Ads,Canada,2023-04-22
2537,2022-11-12,Basic,LinkedIn,Other,
2538,2022-11-12,Basic,SEO,India,2023-07-22
2539,2022-11-12,Basic,Facebook Ads,India,2023-06-03
2540,2022-11-12,Pro,Google Ads,Australia,2023-06-17
2541,2022-11-12,Basic,LinkedIn,Japan,2023-02-04
2542,2022-11-12,Basic,Facebook Ads,Germany,2023-04-22
2543,2022-11-12,Basic,Google Ads,India,2023-04-29
2544,2022-11-12,Basic,LinkedIn,Australia,2022-11-26
2545,2022-11-12,Basic,LinkedIn,Australia,2024-04-20
2546,2022-11-12,Basic,Facebook Ads,Germany,2023-05-27
2547,2022-11-12,Basic,Facebook Ads,France,2024-07-27
2548,2022-11-12,Basic,Google Ads,France,2024-09-28
2549,2022-11-12,Pro,Facebook Ads,USA,2023-02-04
2550,2022-11-12,Pro,Facebook Ads,USA,2023-12-02
2551,2022-11-12,Basic,SEO,Germany,2023-07-01
2552,2022-11-12,Basic,Facebook Ads,France,2024-12-21
2553,2022-11-19,Basic,SEO,France,2023-10-21
2554,2022-11-19,Pro,Google Ads,Brazil,2023-03-25
2555,2022-11-19,Pro,Facebook Ads,India,2023-01-07
2556,2022-11-19,Pro,LinkedIn,Brazil,2023-12-02
2557,2022-11-19,Basic,Google Ads,Australia,2024-03-16
2558,2022-11-19,Basic,Google Ads,India,2023-04-01
2559,2022-11-19,Basic,LinkedIn,Other,2023-11-25
2560,2022-11-19,Basic,SEO,Canada,2023-05-20
2561,2022-11-19,Basic,SEO,India,2024-02-10
2562,2022-11-19,Pro,Facebook Ads,Germany,2023-02-04
2563,2022-11-19,Basic,Google Ads,India,
2564,2022-11-19,Pro,SEO,Germany,2023-03-18
2565,2022-11-19,Basic,SEO,France,2023-04-29
2566,2022-11-19,Basic,SEO,UK,2022-12-10
2567,2022-11-19,Basic,SEO,Brazil,2022-12-31
2568,2022-11-19,Pro,Facebook Ads,France,2023-08-05
2569,2022-11-19,Pro,SEO,USA,2023-03-11
2570,2022-11-19,Enterprise,SEO,UK,2024-08-31
2571,2022-11-19,Enterprise,Google Ads,India,2022-11-19
2572,2022-11-19,Basic,LinkedIn,Germany,2023-05-06
2573,2022-11-19,Basic,Google Ads,Germany,2023-04-15
2574,2022-11-19,Basic,LinkedIn,Australia,2022-11-26
2575,2022-11-19,Pro,Google Ads,Canada,2022-12-31
2576,2022-11-19,Pro,SEO,Other,2023-05-27
2577,2022-11-19,Pro,SEO,India,2023-07-22
2578,2022-11-19,Basic,Google Ads,Canada,2023-05-20
2579,2022-11-19,Pro,SEO,India,2023-08-19
2580,2022-11-19,Pro,SEO,Germany,2023-10-14
2581,2022-11-19,Pro,Google Ads,France,2022-11-19
2582,2022-11-19,Basic,Google Ads,India,2023-07-01
2583,2022-11-19,Basic,Facebook Ads,Germany,
2584,2022-11-26,Pro,Google Ads,USA,2023-04-08
2585,2022-11-26,Basic,Facebook Ads,UK,2024-05-18
2586,2022-11-26,Pro,Facebook Ads,France,2024-05-18
2587,2022-11-26,Basic,Facebook Ads,Japan,2023-08-19
2588,2022-11-26,Basic,Google Ads,USA,2025-12-27
2589,2022-11-26,Enterprise,Google Ads,UK,2023-01-07
2590,2022-11-26,Enterprise,Facebook Ads,France,2022-11-26
2591,2022-11-26,Basic,Facebook Ads,Canada,2024-05-11
2592,2022-11-26,Pro,SEO,Brazil,2024-07-13
2593,2022-11-26,Basic,Facebook Ads,France,2023-01-07
2594,2022-11-26,Pro,Facebook Ads,USA,2023-03-18
2595,2022-11-26,Basic,Facebook Ads,Germany,2022-11-26
2596,2022-11-26,Basic,Google Ads,Germany,2023-04-01
2597,2022-11-26,Pro,SEO,Canada,2024-05-18
2598,2022-11-26,Pro,Facebook Ads,India,2023-08-12
2599,2022-11-26,Basic,Facebook Ads,India,2023-04-29
2600,2022-11-26,Pro,LinkedIn,Brazil,2023-05-13
2601,2022-11-26,Basic,LinkedIn,USA,2022-11-26
2602,2022-11-26,Basic,Google Ads,Canada,2023-04-01
2603,2022-11-26,Basic,Facebook Ads,India,2023-12-09
2604,2022-11-26,Pro,Google Ads,UK,2025-12-27
2605,2022-11-26,Basic,Facebook Ads,Japan,2024-10-05
2606,2022-11-26,Pro,SEO,Japan,2022-12-03
2607,2022-11-26,Basic,Facebook Ads,Australia,
2608,2022-11-26,Basic,Google Ads,Australia,2024-06-01
2609,2022-11-26,Basic,Google Ads,Other,2024-05-25
2610,2022-11-26,Basic,SEO,France,2023-07-01
2611,2022-11-26,Basic,Facebook Ads,Australia,2023-05-27
2612,2022-11-26,Basic,Google Ads,Other,2023-04-01
2613,2022-11-26,Pro,Facebook Ads,Canada,2022-12-17
2614,2022-11-26,Basic,Google Ads,Canada,2023-02-25
2615,2022-11-26,Basic,SEO,Brazil,2023-03-04
2616,2022-11-26,Enterprise,LinkedIn,India,2023-07-22
2617,2022-11-26,Basic,SEO,Canada,2024-04-06
2618,2022-11-26,Basic,SEO,Brazil,2023-07-15
2619,2022-11-26,Pro,LinkedIn,Germany,2022-12-17
2620,2022-11-26,Basic,Google Ads,Germany,
2621,2022-11-26,Basic,Facebook Ads,Canada,
2622,2022-11-26,Basic,SEO,Canada,2024-06-01
2623,2022-11-26,Basic,LinkedIn,Australia,2025-12-27
2624,2022-11-26,Basic,Google Ads,France,2023-09-02
2625,2022-12-03,Basic,Facebook Ads,India,2023-05-13
2626,2022-12-03,Basic,LinkedIn,Other,2023-03-04
2627,2022-12-03,Pro,SEO,Brazil,2023-02-18
2628,2022-12-03,Basic,Facebook Ads,Germany,2023-01-21
2629,2022-12-03,Enterprise,SEO,Canada,2023-11-18
2630,2022-12-03,Basic,LinkedIn,France,2024-06-08
2631,2022-12-03,Basic,LinkedIn,Brazil,2023-10-07
2632,2022-12-03,Basic,Google Ads,Germany,2023-01-28
2633,2022-12-03,Basic,Google Ads,Brazil,2024-07-27
2634,2022-12-03,Pro,Google Ads,Australia,2023-12-02
2635,2022-12-03,Basic,LinkedIn,Brazil,2023-05-27
2636,2022-12-03,Enterprise,Google Ads,Other,2024-01-13
2637,2022-12-03,Pro,Google Ads,USA,2023-03-18
2638,2022-12-03,Basic,SEO,USA,2023-05-06
2639,2022-12-03,Pro,Google Ads,USA,2025-05-24
2640,2022-12-03,Basic,LinkedIn,Canada,2023-04-01
2641,2022-12-03,Basic,Google Ads,Australia,2023-07-22
2642,2022-12-03,Basic,LinkedIn,India,
2643,2022-12-03,Basic,Google Ads,Canada,2024-02-17
2644,2022-12-03,Basic,Facebook Ads,Australia,2022-12-24
2645,2022-12-03,Basic,LinkedIn,UK,2023-01-28
2646,2022-12-03,Basic,Google Ads,India,2022-12-03
2647,2022-12-03,Pro,SEO,Brazil,2023-11-25
2648,2022-12-03,Basic,Google Ads,UK,2023-07-01
2649,2022-12-03,Basic,Facebook Ads,France,2023-01-21
2650,2022-12-03,Pro,LinkedIn,India,2025-12-27
2651,2022-12-03,Basic,Google Ads,India,2023-09-02
2652,2022-12-03,Basic,SEO,France,2023-03-11
2653,2022-12-03,Enterprise,Google Ads,Germany,2023-08-12
2654,2022-12-03,Basic,SEO,Japan,2024-01-20
2655,2022-12-03,Basic,LinkedIn,France,2022-12-31
2656,2022-12-03,Basic,Facebook Ads,USA,2023-03-25
2657,2022-12-03,Basic,Google Ads,Germany,2024-07-20
2658,2022-12-03,Basic,LinkedIn,Australia,2023-07-15
2659,2022-12-03,Basic,Google Ads,India,2023-09-16
2660,2022-12-03,Pro,Facebook Ads,India,2023-06-24
2661,2022-12-03,Pro,SEO,France,2022-12-17
2662,2022-12-03,Basic,Facebook Ads,USA,2023-02-04
2663,2022-12-03,Basic,SEO,India,2023-07-01
2664,2022-12-03,Pro,Google Ads,Australia,2023-02-25
2665,2022-12-03,Basic,LinkedIn,France,2022-12-17
2666,2022-12-03,Enterprise,SEO,Germany,2024-10-05
2667,2022-12-03,Basic,Facebook Ads,Germany,
2668,2022-12-03,Basic,Google Ads,Canada,2024-06-22
2669,2022-12-03,Basic,SEO,France,2024-10-26
2670,2022-12-03,Basic,SEO,France,2023-03-11
2671,2022-12-03,Basic,SEO,UK,
2672,2022-12-03,Basic,Facebook Ads,UK,2023-02-18
2673,2022-12-03,Basic,SEO,Brazil,2025-12-06
2674,2022-12-03,Basic,LinkedIn,UK,
2675,2022-12-03,Basic,LinkedIn,Germany,2024-02-24
2676,2022-12-03,Basic,Google Ads,USA,
2677,2022-12-03,Basic,Facebook Ads,USA,2023-09-30
2678,2022-12-03,Enterprise,Facebook Ads,Brazil,2023-03-18
2679,2022-12-03,Pro,Facebook Ads,Germany,2023-06-24
2680,2022-12-03,Basic,Google Ads,UK,2023-10-21
2681,2022-12-03,Basic,Google Ads,Canada,2022-12-24
2682,2022-12-03,Basic,Google Ads,Other,2023-11-18
2683,2022-12-03,Basic,SEO,Other,
2684,2022-12-03,Basic,SEO,Australia,2023-02-11
2685,2022-12-03,Enterprise,Facebook Ads,Germany,2024-06-22
2686,2022-12-03,Pro,Google Ads,Australia,
2687,2022-12-10,Basic,LinkedIn,Canada,2023-07-29
2688,2022-12-10,Basic,SEO,UK,2024-03-09
2689,2022-12-10,Basic,LinkedIn,Japan,2023-03-18
2690,2022-12-10,Basic,SEO,France,2023-12-16
2691,2022-12-10,Pro,Google Ads,Other,2024-01-13
2692,2022-12-10,Basic,Google Ads,Other,2023-02-11
2693,2022-12-10,Pro,LinkedIn,India,2023-10-07
2694,2022-12-10,Basic,LinkedIn,Canada,2024-05-25
2695,2022-12-10,Pro,SEO,USA,2023-08-12
2696,2022-12-10,Basic,LinkedIn,Japan,2022-12-10
2697,2022-12-10,Enterprise,Google Ads,France,2022-12-10
2698,2022-12-10,Basic,Google Ads,Germany,2023-05-13
2699,2022-12-10,Basic,LinkedIn,Canada,
2700,2022-12-10,Basic,Google Ads,Australia,2023-03-11
2701,2022-12-10,Enterprise,SEO,UK,2023-12-09
2702,2022-12-10,Enterprise,Facebook Ads,India,2023-03-11
2703,2022-12-10,Basic,SEO,Japan,2023-04-29
2704,2022-12-10,Pro,SEO,Canada,2024-10-19
2705,2022-12-10,Enterprise,Facebook Ads,UK,2024-03-23
2706,2022-12-10,Enterprise,Facebook Ads,Australia,2023-01-14
2707,2022-12-10,Pro,LinkedIn,USA,2023-07-01
2708,2022-12-10,Basic,Google Ads,Germany,2022-12-17
2709,2022-12-10,Pro,LinkedIn,India,2023-08-05
2710,2022-12-10,Enterprise,Google Ads,USA,2024-01-06
2711,2022-12-10,Pro,SEO,Canada,2023-01-21
2712,2022-12-10,Pro,Google Ads,Australia,2023-04-08
2713,2022-12-10,Basic,Facebook Ads,Other,2023-06-10
2714,2022-12-10,Basic,Facebook Ads,Canada,
2715,2022-12-10,Basic,Facebook Ads,USA,
2716,2022-12-10,Basic,LinkedIn,India,2022-12-24
2717,2022-12-10,Basic,Google Ads,Japan,2024-05-11
2718,2022-12-10,Pro,Facebook Ads,Japan,2023-05-27
2719,2022-12-10,Basic,Facebook Ads,Australia,2023-06-03
2720,2022-12-10,Enterprise,SEO,USA,2024-04-27
2721,2022-12-10,Basic,LinkedIn,Germany,
2722,2022-12-10,Pro,Google Ads,Australia,
2723,2022-12-10,Basic,SEO,USA,2023-10-14
2724,2022-12-10,Basic,Facebook Ads,UK,2023-05-13
2725,2022-12-10,Pro,LinkedIn,India,2024-06-22
2726,2022-12-10,Basic,Facebook Ads,UK,2023-03-25
2727,2022-12-10,Basic,LinkedIn,France,2023-10-07
2728,2022-12-10,Basic,SEO,Germany,2023-05-20
2729,2022-12-10,Basic,LinkedIn,India,2023-12-30
2730,2022-12-10,Pro,Google Ads,Other,2023-03-18
2731,2022-12-10,Pro,SEO,Germany,2023-02-25
2732,2022-12-10,Pro,LinkedIn,France,2025-06-07
2733,2022-12-10,Pro,Facebook Ads,France,2023-01-14
2734,2022-12-10,Basic,Google Ads,USA,2023-08-19
2735,2022-12-10,Basic,SEO,Other,2023-03-04
2736,2022-12-10,Basic,SEO,India,2022-12-24
2737,2022-12-10,Basic,Google Ads,Canada,2022-12-17
2738,2022-12-10,Basic,Google Ads,Brazil,2023-02-18
2739,2022-12-10,Basic,Google Ads,Brazil,2024-12-07
2740,2022-12-10,Pro,Google Ads,Germany,2023-04-08
2741,2022-12-17,Pro,Facebook Ads,Germany,2023-07-08
2742,2022-12-17,Enterprise,Google Ads,Germany,2023-10-28
2743,2022-12-17,Pro,Facebook Ads,USA,2023-09-02
2744,2022-12-17,Basic,Facebook Ads,USA,2024-05-11
2745,2022-12-17,Pro,SEO,Other,2023-04-15
2746,2022-12-17,Basic,LinkedIn,India,2023-05-20
2747,2022-12-17,Basic,Facebook Ads,Germany,2025-03-08
2748,2022-12-17,Pro,LinkedIn,France,
2749,2022-12-17,Basic,Facebook Ads,France,
2750,2022-12-17,Basic,LinkedIn,India,2023-07-01
2751,2022-12-17,Pro,Facebook Ads,Germany,2024-06-15
2752,2022-12-17,Basic,Facebook Ads,India,2023-08-05
2753,2022-12-17,Pro,LinkedIn,Other,2023-08-19
2754,2022-12-17,Pro,Facebook Ads,Other,2023-03-04
2755,2022-12-17,Basic,LinkedIn,Japan,2023-11-04
2756,2022-12-17,Pro,Facebook Ads,Brazil,2023-02-25
2757,2022-12-17,Pro,SEO,Australia,2023-05-06
2758,2022-12-17,Pro,SEO,Australia,2024-11-16
2759,2022-12-17,Basic,Facebook Ads,India,2023-03-11
2760,2022-12-17,Basic,Facebook Ads,France,2023-01-07
2761,2022-12-17,Basic,Google Ads,Australia,2023-01-07
2762,2022-12-17,Enterprise,Facebook Ads,India,
2763,2022-12-17,Basic,LinkedIn,UK,2023-08-26
2764,2022-12-17,Enterprise,SEO,USA,2023-06-24
2765,2022-12-17,Basic,SEO,Brazil,2024-08-10
2766,2022-12-17,Pro,LinkedIn,France,2024-09-28
2767,2022-12-17,Basic,LinkedIn,Brazil,2023-05-06
2768,2022-12-17,Basic,Google Ads,Japan,2024-02-17
2769,2022-12-17,Pro,Facebook Ads,Japan,2024-06-01
2770,2022-12-17,Basic,LinkedIn,France,2024-01-06
2771,2022-12-17,Pro,LinkedIn,UK,2023-02-11
2772,2022-12-17,Enterprise,SEO,Japan,
2773,2022-12-17,Enterprise,Google Ads,Canada,2023-09-23
2774,2022-12-17,Pro,LinkedIn,Japan,2023-04-15
2775,2022-12-17,Basic,SEO,Japan,2023-07-01
2776,2022-12-17,Basic,SEO,India,2022-12-24
2777,2022-12-17,Pro,SEO,Canada,2023-02-04
2778,2022-12-17,Basic,Facebook Ads,Brazil,2024-05-25
2779,2022-12-17,Basic,Google Ads,Other,2022-12-17
2780,2022-12-17,Basic,Google Ads,Brazil,2023-07-01
2781,2022-12-17,Basic,Google Ads,France,2023-09-09
2782,2022-12-17,Basic,Facebook Ads,Germany,2022-12-31
2783,2022-12-17,Basic,LinkedIn,Canada,2025-12-27
2784,2022-12-17,Pro,Google Ads,France,2023-03-18
2785,2022-12-17,Basic,SEO,Germany,2023-04-22
2786,2022-12-17,Basic,Facebook Ads,Japan,2023-04-22
2787,2022-12-17,Pro,Facebook Ads,Germany,2023-03-18
2788,2022-12-17,Enterprise,LinkedIn,Germany,2022-12-17
2789,2022-12-17,Pro,SEO,India,2024-03-30
2790,2022-12-17,Basic,SEO,UK,
2791,2022-12-17,Basic,Google Ads,Canada,2023-03-18
2792,2022-12-17,Pro,Google Ads,Brazil,2024-01-13
2793,2022-12-17,Basic,Facebook Ads,India,2024-04-20
2794,2022-12-17,Pro,LinkedIn,Brazil,2024-11-02
2795,2022-12-17,Basic,SEO,UK,2023-07-01
2796,2022-12-17,Basic,Facebook Ads,France,2023-04-22
2797,2022-12-17,Basic,SEO,USA,2023-05-06
2798,2022-12-17,Basic,LinkedIn,Brazil,2024-03-09
2799,2022-12-17,Pro,Google Ads,USA,2024-08-24
2800,2022-12-17,Basic,SEO,India,2023-02-25
2801,2022-12-17,Basic,LinkedIn,USA,2023-06-03
2802,2022-12-17,Pro,SEO,UK,
2803,2022-12-17,Pro,LinkedIn,India,2024-08-03
2804,2022-12-17,Pro,Google Ads,Australia,
2805,2022-12-17,Basic,SEO,India,2024-05-04
2806,2022-12-17,Pro,Facebook Ads,France,2023-06-10
2807,2022-12-17,Basic,Facebook Ads,Japan,2023-11-04
2808,2022-12-17,Basic,SEO,Brazil,2024-01-13
2809,2022-12-17,Basic,Facebook Ads,Canada,2023-01-14
2810,2022-12-24,Enterprise,Facebook Ads,UK,2023-02-25
2811,2022-12-24,Enterprise,SEO,Japan,2024-06-22
2812,2022-12-24,Basic,Google Ads,France,2023-11-04
2813,2022-12-24,Pro,Facebook Ads,Japan,2025-12-27
2814,2022-12-24,Basic,LinkedIn,Other,2023-01-07
2815,2022-12-24,Basic,Google Ads,Australia,2023-04-15
2816,2022-12-24,Basic,SEO,Germany,2023-11-18
2817,2022-12-24,Basic,Google Ads,UK,2023-04-29
2818,2022-12-24,Basic,Facebook Ads,Australia,2024-03-23
2819,2022-12-24,Enterprise,Google Ads,India,2024-05-18
2820,2022-12-24,Pro,Facebook Ads,Japan,2023-01-28
2821,2022-12-24,Pro,Google Ads,Other,2023-09-09
2822,2022-12-24,Basic,LinkedIn,Other,2023-09-02
2823,2022-12-24,Pro,SEO,Canada,2023-06-03
2824,2022-12-24,Basic,SEO,Australia,
2825,2022-12-24,Basic,Facebook Ads,France,2024-09-21
2826,2022-12-24,Basic,Facebook Ads,USA,2024-03-02
2827,2022-12-24,Basic,SEO,Germany,2024-03-23
2828,2022-12-24,Basic,LinkedIn,Japan,2023-08-05
