event_id,customer_id,event_date,event_type,old_plan,new_plan,mrr_change
10092,2436,2024-07-27,cancellation_processed,Pro,,-99
10093,2437,2022-10-15,trial_start,,Basic,0
10094,2437,2022-10-29,trial_conversion,Trial,Basic,29
10095,2437,2023-02-07,upgrade,Basic,Pro,70
10096,2437,2023-08-20,downgrade,Pro,Basic,-70
10097,2437,2024-02-04,cancellation_request,Basic,Basic,0
10098,2437,2024-02-17,cancellation_processed,Basic,,-29
10099,2438,2022-10-15,trial_start,,Basic,0
10100,2438,2022-10-29,trial_conversion,Trial,Basic,29
10101,2438,2022-11-27,cancellation_request,Basic,Basic,0
10102,2438,2022-12-10,cancellation_processed,Basic,,-29
10103,2439,2022-10-15,trial_start,,Basic,0
10104,2439,2022-10-29,trial_conversion,Trial,Basic,29
10105,2439,2023-02-04,upgrade,Basic,Pro,70
10106,2439,2024-02-25,cancellation_request,Pro,Pro,0
10107,2439,2024-03-02,cancellation_processed,Pro,,-99
10108,2440,2022-10-15,trial_start,,Basic,0
10109,2440,2022-10-29,trial_conversion,Trial,Basic,29
10110,2440,2024-03-25,cancellation_request,Basic,Basic,0
10111,2440,2024-03-30,cancellation_processed,Basic,,-29
10112,2441,2022-10-15,trial_start,,Basic,0
10113,2441,2022-10-29,trial_conversion,Trial,Basic,29
10114,2441,2023-01-16,upgrade,Basic,Pro,70
10115,2441,2023-09-30,downgrade,Pro,Basic,-70
10116,2441,2023-10-22,cancellation_request,Basic,Basic,0
10117,2441,2023-11-04,cancellation_processed,Basic,,-29
10118,2442,2022-10-22,trial_start,,Basic,0
10119,2442,2022-11-05,trial_conversion,Trial,Basic,29
10120,2442,2023-06-11,cancellation_request,Basic,Basic,0
10121,2442,2023-06-17,cancellation_processed,Basic,,-29
10122,2443,2022-10-22,trial_start,,Basic,0
10123,2443,2022-11-05,trial_conversion,Trial,Basic,29
10124,2443,2022-11-05,cancellation_request,Basic,Basic,0
10125,2443,2022-11-19,cancellation_processed,Basic,,-29
10126,2444,2022-10-22,trial_start,,Enterprise,0
10127,2444,2022-11-05,trial_conversion,Trial,Enterprise,299
10128,2444,2022-12-31,downgrade,Enterprise,Pro,-200
10129,2444,2023-04-25,cancellation_request,Pro,Pro,0
10130,2444,2023-04-29,cancellation_processed,Pro,,-99
10131,2445,2022-10-22,trial_start,,Pro,0
10132,2445,2022-11-05,trial_conversion,Trial,Pro,99
10133,2445,2023-04-18,cancellation_request,Pro,Pro,0
10134,2445,2023-04-29,cancellation_processed,Pro,,-99
10135,2446,2022-10-22,trial_start,,Pro,0
10136,2446,2022-11-05,trial_conversion,Trial,Pro,99
10137,2446,2022-11-06,cancellation_request,Pro,Pro,0
10138,2446,2022-11-12,cancellation_processed,Pro,,-99
10139,2447,2022-10-22,trial_start,,Basic,0
10140,2447,2022-11-05,trial_conversion,Trial,Basic,29
10141,2447,2023-03-13,cancellation_request,Basic,Basic,0
10142,2447,2023-03-25,cancellation_processed,Basic,,-29
10143,2448,2022-10-22,trial_start,,Basic,0
10144,2448,2022-11-05,trial_conversion,Trial,Basic,29
10145,2448,2022-11-23,cancellation_request,Basic,Basic,0
10146,2448,2022-12-03,cancellation_processed,Basic,,-29
10147,2449,2022-10-22,trial_start,,Basic,0
10148,2449,2022-11-05,trial_conversion,Trial,Basic,29
10149,2449,2023-06-28,upgrade,Basic,Pro,70
10150,2449,2024-05-30,cancellation_request,Pro,Pro,0
10151,2449,2024-06-08,cancellation_processed,Pro,,-99
10152,2450,2022-10-22,trial_start,,Basic,0
10153,2450,2022-11-05,trial_conversion,Trial,Basic,29
10154,2450,2023-03-10,upgrade,Basic,Pro,70
10155,2450,2023-09-23,downgrade,Pro,Basic,-70
10156,2451,2022-10-22,trial_start,,Basic,0
10157,2451,2022-11-05,trial_conversion,Trial,Basic,29
10158,2451,2022-11-10,cancellation_request,Basic,Basic,0
10159,2451,2022-11-12,cancellation_processed,Basic,,-29
10160,2452,2022-10-22,trial_start,,Basic,0
10161,2452,2022-11-05,trial_conversion,Trial,Basic,29
10162,2453,2022-10-22,trial_start,,Basic,0
10163,2453,2022-11-05,trial_conversion,Trial,Basic,29
10164,2453,2023-07-08,cancellation_request,Basic,Basic,0
10165,2453,2023-07-15,cancellation_processed,Basic,,-29
10166,2454,2022-10-22,trial_start,,Basic,0
10167,2454,2022-11-05,trial_conversion,Trial,Basic,29
10168,2454,2023-02-19,cancellation_request,Basic,Basic,0
10169,2454,2023-02-25,cancellation_processed,Basic,,-29
10170,2455,2022-10-22,trial_start,,Basic,0
10171,2455,2022-11-05,trial_conversion,Trial,Basic,29
10172,2455,2022-11-05,cancellation_request,Basic,Basic,0
10173,2455,2022-11-19,cancellation_processed,Basic,,-29
10174,2456,2022-10-22,trial_start,,Pro,0
10175,2456,2022-11-05,trial_conversion,Trial,Pro,99
10176,2456,2023-03-03,upgrade,Pro,Enterprise,200
10177,2456,2023-06-30,cancellation_request,Enterprise,Enterprise,0
10178,2456,2023-07-01,cancellation_processed,Enterprise,,-299
10179,2457,2022-10-22,trial_start,,Basic,0
10180,2457,2022-11-05,trial_conversion,Trial,Basic,29
10181,2457,2023-09-15,upgrade,Basic,Pro,70
10182,2457,2024-05-17,cancellation_request,Pro,Pro,0
10183,2457,2024-05-18,cancellation_processed,Pro,,-99
10184,2458,2022-10-22,trial_start,,Basic,0
10185,2458,2022-11-05,trial_conversion,Trial,Basic,29
10186,2458,2023-12-29,cancellation_request,Basic,Basic,0
10187,2458,2024-01-06,cancellation_processed,Basic,,-29
10188,2459,2022-10-22,trial_start,,Basic,0
10189,2459,2022-11-05,cancellation_processed,Basic,,0
10190,2460,2022-10-22,trial_start,,Basic,0
10191,2460,2022-11-05,trial_conversion,Trial,Basic,29
10192,2460,2022-11-09,cancellation_request,Basic,Basic,0
10193,2460,2022-11-12,cancellation_processed,Basic,,-29
10194,2461,2022-10-22,trial_start,,Pro,0
10195,2461,2022-11-05,trial_conversion,Trial,Pro,99
10196,2461,2023-04-18,cancellation_request,Pro,Pro,0
10197,2461,2023-04-22,cancellation_processed,Pro,,-99
10198,2462,2022-10-22,trial_start,,Pro,0
10199,2462,2022-11-05,trial_conversion,Trial,Pro,99
10200,2462,2023-02-23,cancellation_request,Pro,Pro,0
10201,2462,2023-02-25,cancellation_processed,Pro,,-99
10202,2463,2022-10-22,trial_start,,Basic,0
10203,2463,2022-11-05,trial_conversion,Trial,Basic,29
10204,2463,2023-01-08,cancellation_request,Basic,Basic,0
10205,2463,2023-01-21,cancellation_processed,Basic,,-29
10206,2464,2022-10-22,trial_start,,Basic,0
10207,2464,2022-11-05,trial_conversion,Trial,Basic,29
10208,2464,2023-02-08,cancellation_request,Basic,Basic,0
10209,2464,2023-02-18,cancellation_processed,Basic,,-29
10210,2465,2022-10-22,trial_start,,Basic,0
10211,2465,2022-11-05,trial_conversion,Trial,Basic,29
10212,2465,2024-05-31,cancellation_request,Basic,Basic,0
10213,2465,2024-06-01,cancellation_processed,Basic,,-29
10214,2466,2022-10-22,trial_start,,Pro,0
10215,2466,2022-11-05,trial_conversion,Trial,Pro,99
10216,2466,2023-02-20,downgrade,Pro,Basic,-70
10217,2467,2022-10-22,trial_start,,Basic,0
10218,2467,2022-11-05,trial_conversion,Trial,Basic,29
10219,2467,2023-04-15,cancellation_request,Basic,Basic,0
10220,2467,2023-04-29,cancellation_processed,Basic,,-29
10221,2468,2022-10-22,trial_start,,Basic,0
10222,2468,2022-11-05,trial_conversion,Trial,Basic,29
10223,2468,2025-02-20,cancellation_request,Basic,Basic,0
10224,2468,2025-03-01,cancellation_processed,Basic,,-29
10225,2469,2022-10-22,trial_start,,Basic,0
10226,2469,2022-11-05,trial_conversion,Trial,Basic,29
10227,2469,2023-03-10,cancellation_request,Basic,Basic,0
10228,2469,2023-03-11,cancellation_processed,Basic,,-29
10229,2470,2022-10-29,trial_start,,Basic,0
10230,2470,2022-11-12,trial_conversion,Trial,Basic,29
10231,2470,2023-10-28,cancellation_request,Basic,Basic,0
10232,2470,2023-11-04,cancellation_processed,Basic,,-29
10233,2471,2022-10-29,trial_start,,Enterprise,0
10234,2471,2022-11-12,trial_conversion,Trial,Enterprise,299
10235,2472,2022-10-29,trial_start,,Pro,0
10236,2472,2022-11-12,trial_conversion,Trial,Pro,99
10237,2472,2023-02-06,downgrade,Pro,Basic,-70
10238,2472,2023-09-19,cancellation_request,Basic,Basic,0
10239,2472,2023-09-30,cancellation_processed,Basic,,-29
10240,2473,2022-10-29,trial_start,,Pro,0
10241,2473,2022-11-12,trial_conversion,Trial,Pro,99
10242,2473,2023-01-30,downgrade,Pro,Basic,-70
10243,2473,2023-03-27,cancellation_request,Basic,Basic,0
10244,2473,2023-04-08,cancellation_processed,Basic,,-29
10245,2474,2022-10-29,trial_start,,Basic,0
10246,2474,2022-11-12,trial_conversion,Trial,Basic,29
10247,2474,2023-08-22,upgrade,Basic,Pro,70
10248,2474,2023-11-04,cancellation_request,Pro,Pro,0
10249,2474,2023-11-11,cancellation_processed,Pro,,-99
10250,2475,2022-10-29,trial_start,,Pro,0
10251,2475,2022-11-12,trial_conversion,Trial,Pro,99
10252,2475,2022-11-26,cancellation_request,Pro,Pro,0
10253,2475,2022-12-10,cancellation_processed,Pro,,-99
10254,2476,2022-10-29,trial_start,,Pro,0
10255,2476,2022-11-12,trial_conversion,Trial,Pro,99
10256,2476,2023-10-04,downgrade,Pro,Basic,-70
10257,2477,2022-10-29,trial_start,,Basic,0
10258,2477,2022-11-12,trial_conversion,Trial,Basic,29
10259,2477,2023-07-06,cancellation_request,Basic,Basic,0
10260,2477,2023-07-08,cancellation_processed,Basic,,-29
10261,2478,2022-10-29,trial_start,,Basic,0
10262,2478,2022-11-12,trial_conversion,Trial,Basic,29
10263,2478,2023-03-12,upgrade,Basic,Pro,70
10264,2478,2023-05-24,cancellation_request,Pro,Pro,0
10265,2478,2023-06-03,cancellation_processed,Pro,,-99
10266,2479,2022-10-29,trial_start,,Enterprise,0
10267,2479,2022-11-12,trial_conversion,Trial,Enterprise,299
10268,2479,2023-08-28,cancellation_request,Enterprise,Enterprise,0
10269,2479,2023-09-09,cancellation_processed,Enterprise,,-299
10270,2480,2022-10-29,trial_start,,Pro,0
10271,2480,2022-11-12,trial_conversion,Trial,Pro,99
10272,2480,2023-05-31,downgrade,Pro,Basic,-70
10273,2480,2023-07-06,upgrade,Basic,Pro,70
10274,2480,2023-10-08,cancellation_request,Pro,Pro,0
10275,2480,2023-10-14,cancellation_processed,Pro,,-99
10276,2481,2022-10-29,trial_start,,Enterprise,0
10277,2481,2022-11-12,trial_conversion,Trial,Enterprise,299
10278,2481,2022-11-13,cancellation_request,Enterprise,Enterprise,0
10279,2481,2022-11-19,cancellation_processed,Enterprise,,-299
10280,2482,2022-10-29,trial_start,,Enterprise,0
10281,2482,2022-11-12,trial_conversion,Trial,Enterprise,299
10282,2482,2023-01-28,downgrade,Enterprise,Pro,-200
10283,2482,2023-12-03,cancellation_request,Pro,Pro,0
10284,2482,2023-12-16,cancellation_processed,Pro,,-99
10285,2483,2022-10-29,trial_start,,Basic,0
10286,2483,2022-11-12,trial_conversion,Trial,Basic,29
10287,2483,2023-01-30,cancellation_request,Basic,Basic,0
10288,2483,2023-02-04,cancellation_processed,Basic,,-29
10289,2484,2022-10-29,trial_start,,Pro,0
10290,2484,2022-11-12,trial_conversion,Trial,Pro,99
10291,2484,2024-01-25,cancellation_request,Pro,Pro,0
10292,2484,2024-01-27,cancellation_processed,Pro,,-99
10293,2485,2022-10-29,trial_start,,Basic,0
10294,2485,2022-11-12,trial_conversion,Trial,Basic,29
10295,2485,2024-07-04,cancellation_request,Basic,Basic,0
10296,2485,2024-07-13,cancellation_processed,Basic,,-29
10297,2486,2022-10-29,trial_start,,Basic,0
10298,2486,2022-11-12,trial_conversion,Trial,Basic,29
10299,2486,2024-05-29,cancellation_request,Basic,Basic,0
10300,2486,2024-06-08,cancellation_processed,Basic,,-29
10301,2487,2022-10-29,trial_start,,Basic,0
10302,2487,2022-11-12,trial_conversion,Trial,Basic,29
10303,2487,2023-08-11,cancellation_request,Basic,Basic,0
10304,2487,2023-08-12,cancellation_processed,Basic,,-29
10305,2488,2022-10-29,trial_start,,Pro,0
10306,2488,2022-11-12,trial_conversion,Trial,Pro,99
10307,2488,2023-04-03,upgrade,Pro,Enterprise,200
10308,2488,2023-07-13,cancellation_request,Enterprise,Enterprise,0
10309,2488,2023-07-22,cancellation_processed,Enterprise,,-299
10310,2489,2022-10-29,trial_start,,Basic,0
10311,2489,2022-11-12,trial_conversion,Trial,Basic,29
10312,2489,2022-12-13,cancellation_request,Basic,Basic,0
10313,2489,2022-12-24,cancellation_processed,Basic,,-29
10314,2490,2022-10-29,trial_start,,Basic,0
10315,2490,2022-11-12,trial_conversion,Trial,Basic,29
10316,2490,2024-04-16,cancellation_request,Basic,Basic,0
10317,2490,2024-04-20,cancellation_processed,Basic,,-29
10318,2491,2022-10-29,trial_start,,Basic,0
10319,2491,2022-11-12,trial_conversion,Trial,Basic,29
10320,2491,2023-02-12,cancellation_request,Basic,Basic,0
10321,2491,2023-02-18,cancellation_processed,Basic,,-29
10322,2492,2022-10-29,trial_start,,Basic,0
10323,2492,2022-11-12,trial_conversion,Trial,Basic,29
10324,2492,2023-06-25,cancellation_request,Basic,Basic,0
10325,2492,2023-07-01,cancellation_processed,Basic,,-29
10326,2493,2022-10-29,trial_start,,Pro,0
10327,2493,2022-11-12,trial_conversion,Trial,Pro,99
10328,2493,2023-02-20,cancellation_request,Pro,Pro,0
10329,2493,2023-02-25,cancellation_processed,Pro,,-99
10330,2494,2022-10-29,trial_start,,Basic,0
10331,2494,2022-11-12,trial_conversion,Trial,Basic,29
10332,2494,2022-12-05,cancellation_request,Basic,Basic,0
10333,2494,2022-12-17,cancellation_processed,Basic,,-29
10334,2495,2022-10-29,trial_start,,Pro,0
10335,2495,2022-11-12,trial_conversion,Trial,Pro,99
10336,2495,2023-01-11,upgrade,Pro,Enterprise,200
10337,2495,2023-10-12,cancellation_request,Enterprise,Enterprise,0
10338,2495,2023-10-21,cancellation_processed,Enterprise,,-299
10339,2496,2022-10-29,trial_start,,Pro,0
10340,2496,2022-11-12,cancellation_processed,Pro,,0
10341,2497,2022-10-29,trial_start,,Basic,0
10342,2497,2022-11-12,trial_conversion,Trial,Basic,29
10343,2497,2024-03-02,cancellation_request,Basic,Basic,0
10344,2497,2024-03-09,cancellation_processed,Basic,,-29
10345,2498,2022-11-05,trial_start,,Basic,0
10346,2498,2022-11-19,trial_conversion,Trial,Basic,29
10347,2498,2023-07-16,cancellation_request,Basic,Basic,0
10348,2498,2023-07-22,cancellation_processed,Basic,,-29
10349,2499,2022-11-05,trial_start,,Basic,0
10350,2499,2022-11-19,cancellation_processed,Basic,,0
10351,2500,2022-11-05,trial_start,,Enterprise,0
10352,2500,2022-11-19,trial_conversion,Trial,Enterprise,299
10353,2500,2023-02-18,cancellation_request,Enterprise,Enterprise,0
10354,2500,2023-02-25,cancellation_processed,Enterprise,,-299
10355,2501,2022-11-05,trial_start,,Basic,0
10356,2501,2022-11-19,trial_conversion,Trial,Basic,29
10357,2501,2024-01-10,cancellation_request,Basic,Basic,0
10358,2501,2024-01-20,cancellation_processed,Basic,,-29
10359,2502,2022-11-05,trial_start,,Basic,0
10360,2502,2022-11-19,trial_conversion,Trial,Basic,29
10361,2502,2022-11-20,cancellation_request,Basic,Basic,0
10362,2502,2022-11-26,cancellation_processed,Basic,,-29
10363,2503,2022-11-05,trial_start,,Basic,0
10364,2503,2022-11-19,trial_conversion,Trial,Basic,29
10365,2503,2024-08-24,cancellation_request,Basic,Basic,0
10366,2503,2024-08-31,cancellation_processed,Basic,,-29
10367,2504,2022-11-05,trial_start,,Basic,0
10368,2504,2022-11-05,cancellation_processed,Basic,,0
10369,2505,2022-11-05,trial_start,,Basic,0
10370,2505,2022-11-19,trial_conversion,Trial,Basic,29
10371,2505,2023-01-28,cancellation_request,Basic,Basic,0
10372,2505,2023-02-11,cancellation_processed,Basic,,-29
10373,2506,2022-11-05,trial_start,,Basic,0
10374,2506,2022-11-19,trial_conversion,Trial,Basic,29
10375,2506,2023-08-03,upgrade,Basic,Pro,70
10376,2506,2024-01-08,downgrade,Pro,Basic,-70
10377,2506,2024-03-06,cancellation_request,Basic,Basic,0
10378,2506,2024-03-09,cancellation_processed,Basic,,-29
10379,2507,2022-11-05,trial_start,,Basic,0
10380,2507,2022-11-19,trial_conversion,Trial,Basic,29
10381,2507,2022-12-31,upgrade,Basic,Pro,70
10382,2507,2023-03-11,cancellation_request,Pro,Pro,0
10383,2507,2023-03-18,cancellation_processed,Pro,,-99
10384,2508,2022-11-05,trial_start,,Basic,0
10385,2508,2022-11-19,trial_conversion,Trial,Basic,29
10386,2508,2022-12-02,cancellation_request,Basic,Basic,0
10387,2508,2022-12-10,cancellation_processed,Basic,,-29
10388,2509,2022-11-05,trial_start,,Basic,0
10389,2509,2022-11-19,trial_conversion,Trial,Basic,29
10390,2509,2023-04-02,cancellation_request,Basic,Basic,0
10391,2509,2023-04-15,cancellation_processed,Basic,,-29
10392,2510,2022-11-05,trial_start,,Basic,0
10393,2510,2022-11-19,trial_conversion,Trial,Basic,29
10394,2510,2023-02-12,cancellation_request,Basic,Basic,0
10395,2510,2023-02-25,cancellation_processed,Basic,,-29
10396,2511,2022-11-05,trial_start,,Basic,0
10397,2511,2022-11-19,trial_conversion,Trial,Basic,29
10398,2511,2024-08-25,cancellation_request,Basic,Basic,0
10399,2511,2024-09-07,cancellation_processed,Basic,,-29
10400,2512,2022-11-05,trial_start,,Basic,0
10401,2512,2022-11-19,trial_conversion,Trial,Basic,29
10402,2512,2023-03-17,cancellation_request,Basic,Basic,0
10403,2512,2023-03-18,cancellation_processed,Basic,,-29
10404,2513,2022-11-05,trial_start,,Basic,0
10405,2513,2022-11-19,trial_conversion,Trial,Basic,29
10406,2513,2023-10-04,upgrade,Basic,Pro,70
10407,2513,2024-05-10,cancellation_request,Pro,Pro,0
10408,2513,2024-05-18,cancellation_processed,Pro,,-99
10409,2514,2022-11-05,trial_start,,Pro,0
10410,2514,2022-11-19,trial_conversion,Trial,Pro,99
10411,2514,2025-01-17,cancellation_request,Pro,Pro,0
10412,2514,2025-01-18,cancellation_processed,Pro,,-99
10413,2515,2022-11-05,trial_start,,Basic,0
10414,2515,2022-11-19,trial_conversion,Trial,Basic,29
10415,2515,2023-05-16,cancellation_request,Basic,Basic,0
10416,2515,2023-05-27,cancellation_processed,Basic,,-29
10417,2516,2022-11-05,trial_start,,Basic,0
10418,2516,2022-11-19,trial_conversion,Trial,Basic,29
10419,2517,2022-11-05,trial_start,,Basic,0
10420,2517,2022-11-19,trial_conversion,Trial,Basic,29
10421,2517,2023-04-16,cancellation_request,Basic,Basic,0
10422,2517,2023-04-22,cancellation_processed,Basic,,-29
10423,2518,2022-11-05,trial_start,,Basic,0
10424,2518,2022-11-19,trial_conversion,Trial,Basic,29
10425,2519,2022-11-05,trial_start,,Pro,0
10426,2519,2022-11-19,trial_conversion,Trial,Pro,99
10427,2519,2022-11-27,cancellation_request,Pro,Pro,0
10428,2519,2022-12-03,cancellation_processed,Pro,,-99
10429,2520,2022-11-05,trial_start,,Basic,0
10430,2520,2022-11-19,trial_conversion,Trial,Basic,29
10431,2520,2022-12-25,upgrade,Basic,Pro,70
10432,2520,2023-02-17,downgrade,Pro,Basic,-70
10433,2520,2023-12-20,cancellation_request,Basic,Basic,0
10434,2520,2023-12-30,cancellation_processed,Basic,,-29
10435,2521,2022-11-05,trial_start,,Basic,0
10436,2521,2022-11-19,trial_conversion,Trial,Basic,29
10437,2521,2023-06-26,cancellation_request,Basic,Basic,0
10438,2521,2023-07-08,cancellation_processed,Basic,,-29
10439,2522,2022-11-05,trial_start,,Basic,0
10440,2522,2022-11-19,trial_conversion,Trial,Basic,29
10441,2522,2023-04-19,cancellation_request,Basic,Basic,0
10442,2522,2023-04-29,cancellation_processed,Basic,,-29
10443,2523,2022-11-05,trial_start,,Pro,0
10444,2523,2022-11-19,trial_conversion,Trial,Pro,99
10445,2523,2023-05-06,upgrade,Pro,Enterprise,200
10446,2523,2023-10-25,cancellation_request,Enterprise,Enterprise,0
10447,2523,2023-11-04,cancellation_processed,Enterprise,,-299
10448,2524,2022-11-05,trial_start,,Pro,0
10449,2524,2022-11-19,trial_conversion,Trial,Pro,99
10450,2524,2024-01-16,cancellation_request,Pro,Pro,0
10451,2524,2024-01-20,cancellation_processed,Pro,,-99
10452,2525,2022-11-05,trial_start,,Basic,0
10453,2525,2022-11-05,cancellation_processed,Basic,,0
10454,2526,2022-11-12,trial_start,,Enterprise,0
10455,2526,2022-11-26,trial_conversion,Trial,Enterprise,299
10456,2526,2023-02-19,downgrade,Enterprise,Pro,-200
10457,2526,2023-12-10,cancellation_request,Pro,Pro,0
10458,2526,2023-12-16,cancellation_processed,Pro,,-99
10459,2527,2022-11-12,trial_start,,Basic,0
10460,2527,2022-11-26,trial_conversion,Trial,Basic,29
10461,2527,2025-12-15,cancellation_request,Basic,Basic,0
10462,2527,2025-12-27,cancellation_processed,Basic,,-29
10463,2528,2022-11-12,trial_start,,Basic,0
10464,2528,2022-11-26,trial_conversion,Trial,Basic,29
10465,2528,2023-10-03,upgrade,Basic,Pro,70
10466,2528,2024-02-05,upgrade,Pro,Enterprise,200
10467,2528,2024-04-05,cancellation_request,Enterprise,Enterprise,0
10468,2528,2024-04-13,cancellation_processed,Enterprise,,-299
10469,2529,2022-11-12,trial_start,,Enterprise,0
10470,2529,2022-11-26,trial_conversion,Trial,Enterprise,299
10471,2529,2023-02-15,downgrade,Enterprise,Pro,-200
10472,2529,2023-04-02,downgrade,Pro,Basic,-70
10473,2530,2022-11-12,trial_start,,Pro,0
10474,2530,2022-11-26,trial_conversion,Trial,Pro,99
10475,2530,2024-01-24,cancellation_request,Pro,Pro,0
10476,2530,2024-01-27,cancellation_processed,Pro,,-99
10477,2531,2022-11-12,trial_start,,Pro,0
10478,2531,2022-11-26,trial_conversion,Trial,Pro,99
10479,2531,2023-03-13,cancellation_request,Pro,Pro,0
10480,2531,2023-03-18,cancellation_processed,Pro,,-99
10481,2532,2022-11-12,trial_start,,Basic,0
10482,2532,2022-11-26,trial_conversion,Trial,Basic,29
10483,2532,2022-12-06,cancellation_request,Basic,Basic,0
10484,2532,2022-12-17,cancellation_processed,Basic,,-29
10485,2533,2022-11-12,trial_start,,Basic,0
